name,email,phone,detail_url
Waleed Alswaidan Recruitment Agency,,+966 11 477 2451,https://www.eyeofriyadh.com/directory/details/2476_waleed-alswaidan-recruitment-agency
Standard Chartered JO,Straight2bank.jo@sc.com,+962 6 5607201,https://www.eyeofriyadh.com/directory/details/8567_standard-chartered-jo
Turkish Airlines,jedsales@thy.com,+90 850 333 0 849,https://www.eyeofriyadh.com/directory/details/124_turkish-airlines
Indian Island,info@islandindia.com,+966 11 4911986,https://www.eyeofriyadh.com/directory/details/1173_indian-island
CELLEX,info@cellex.com.sa,+966114721345   ,https://www.eyeofriyadh.com/directory/details/2107_cellex
Tasti D Lite,info@kahalamgmt.com,9200 06215,https://www.eyeofriyadh.com/directory/details/2344_tasti-d-lite
Workforce Saudia,info@workforcesaudia.com,920005663,https://www.eyeofriyadh.com/directory/details/4081_workforce-saudia
Strategic Marketing and Exhibitions,info@strategic.ae,+971 4 392 3232,https://www.eyeofriyadh.com/directory/details/749_strategic-marketing-and-exhibitions
Abu Dhabi Commercial Bank,customercare@adcb.com, +971 600 502030,https://www.eyeofriyadh.com/directory/details/2571_abu-dhabi-commercial-bank
United Airlines,,+966 11 4772228      ,https://www.eyeofriyadh.com/directory/details/209_united-airlines
Indian Summer,info@indiansummerksa.com,+966 582379870,https://www.eyeofriyadh.com/directory/details/849_indian-summer
ALandalus Prperty,mail@alandalus.com.sa,+966 11 4700735,https://www.eyeofriyadh.com/directory/details/1343_alandalus-prperty
Tawa sweet,,+966 50 377 4555 ,https://www.eyeofriyadh.com/directory/details/5288_tawa-sweet
CGC Converged Generation Communications Co.,mohammad.alahmad@cgc-sa.com,+966566777732,https://www.eyeofriyadh.com/directory/details/6358_cgc-converged-generation-communications-co
Streamline Marketing Group, mail@smg-online.com,971 4 447 5357 ,https://www.eyeofriyadh.com/directory/details/2748_streamline-marketing-group
Yemenia Airways,Riyadh@yemenia.com,+966 11 4039282  ,https://www.eyeofriyadh.com/directory/details/210_yemenia-airways
Jan Burger,info@janburger.com,920006765,https://www.eyeofriyadh.com/directory/details/5810_jan-burger
Cisco,,+966 11 813 6000,https://www.eyeofriyadh.com/directory/details/9513_cisco
Sunaidi Expo,info@sunaidiexpo.com, +966 12 6682626 ,https://www.eyeofriyadh.com/directory/details/787_sunaidi-expo
Almabain,info@almabani.com, ,https://www.eyeofriyadh.com/directory/details/2467_almabain
The cake shop,info@cakeshopco.com,+96265925295,https://www.eyeofriyadh.com/directory/details/8708_the-cake-shop
Nojoom Alsalam Co,info@nag.com.sa,920004468,https://www.eyeofriyadh.com/directory/details/1078_nojoom-alsalam-co
Contact Center Company (CCC),info@ccc.sa.com,+966118255888,https://www.eyeofriyadh.com/directory/details/4832_contact-center-company-ccc
Tmreya,,+966548044070,https://www.eyeofriyadh.com/directory/details/5287_tmreya
Johnny Rockets,johnnyrocketsksa@johnnyrockets-me.com,+966 11 2016667,https://www.eyeofriyadh.com/directory/details/5290_johnny-rockets
Terrapinn Middle East,enquiry.me@terrapinn.com,+971 44402500,https://www.eyeofriyadh.com/directory/details/795_terrapinn-middle-east
CSITE - Circle Specialization Information Technology,info@csite.com.sa,+966 11 4465877,https://www.eyeofriyadh.com/directory/details/1259_csite-circle-specialization-information-technology
Wagamamma,info@wagamama.sa,+966 595 700 677,https://www.eyeofriyadh.com/directory/details/5833_wagamamma
Zalatimo Sweets,abdallah@zsc1860.com,+962 65004466,https://www.eyeofriyadh.com/directory/details/8705_zalatimo-sweets
The Specialist Group,info@exicon-specialist.com,+966 11 460 2332,https://www.eyeofriyadh.com/directory/details/793_the-specialist-group
Kababji,info@kababji.com,9200 05842,https://www.eyeofriyadh.com/directory/details/6109_kababji
Cyberia Group,,8001248124,https://www.eyeofriyadh.com/directory/details/6439_cyberia-group
Anan Iskan,info@ananholding.com,+966 1 263 6250,https://www.eyeofriyadh.com/directory/details/3198_anan-iskan
Karam Beirut,,+996 11 416 1717,https://www.eyeofriyadh.com/directory/details/6390_karam-beirut
D-Link,info.me@me.dlink.com, +971 4 8809022,https://www.eyeofriyadh.com/directory/details/646_d-link
Turret Middle East,info@turret.com,971 (0) 2 234 8400,https://www.eyeofriyadh.com/directory/details/2741_turret-middle-east
Tokyo,,9200 09662,https://www.eyeofriyadh.com/directory/details/6452_tokyo
Anan Real Estate Company,,920003089,https://www.eyeofriyadh.com/directory/details/7564_anan-real-estate-company
XS Conferences & Exhibitions,info@xs-conferences.com,+966551538666 ,https://www.eyeofriyadh.com/directory/details/2733_xs-conferences-exhibitions
Dallah Trans Arabia,dta@dtarabia.com,+966 12 6713030,https://www.eyeofriyadh.com/directory/details/7944_dallah-trans-arabia
Data Consult Saudi,,920033135,https://www.eyeofriyadh.com/directory/details/1949_data-consult-saudi
AQARAT Development,info@aqarat.com.sa,920008185,https://www.eyeofriyadh.com/directory/details/115_aqarat-development
KFC,,920021111,https://www.eyeofriyadh.com/directory/details/6120_kfc
Data Core,info@datacore.com.sa,+966112803311,https://www.eyeofriyadh.com/directory/details/6352_data-core
Data Serve,info@dataserve.com.sa,+96611460 3006,https://www.eyeofriyadh.com/directory/details/2051_data-serve
Kosebasi,info@kosebasi.com,+966 11 288 6418,https://www.eyeofriyadh.com/directory/details/2258_kosebasi
Kudu,info@kudu.com.sa,920006999,https://www.eyeofriyadh.com/directory/details/1164_kudu
Sinad Holding,info@SinadHolding.com,+966(11) 235 3399,https://www.eyeofriyadh.com/directory/details/1639_sinad-holding
Delta Line international,info@deltaline-it.com,+96611 293 0855,https://www.eyeofriyadh.com/directory/details/2003_delta-line-international
Kingdom Holding Company,media&info@kingdom.com.sa,+996 11 211 1111,https://www.eyeofriyadh.com/directory/details/4814_kingdom-holding-company
Lavash,,920023506,https://www.eyeofriyadh.com/directory/details/6473_lavash
Detecon Al-Saudia (DETASAD),info@detasad.com.sa,+966 11 455 8300,https://www.eyeofriyadh.com/directory/details/6867_detecon-al-saudia-detasad
Dallah Albaraka,prd@dallah.com,966 12 671 0000,https://www.eyeofriyadh.com/directory/details/2597_dallah-albaraka
Developers & Designers,info@dd.net.sa,920020013,https://www.eyeofriyadh.com/directory/details/1286_developers-designers
Lenôtre,,+966 11 2791108,https://www.eyeofriyadh.com/directory/details/2257_len-tre
bayut,,920035076,https://www.eyeofriyadh.com/directory/details/8451_bayut
Let's pizza,,920020460,https://www.eyeofriyadh.com/directory/details/6461_lets-pizza
Dhahran Techno Valley Company,info@dtvc.com.sa,+966 13 860 7200,https://www.eyeofriyadh.com/directory/details/5770_dhahran-techno-valley-company
Liela Min Lebnen,,920029039,https://www.eyeofriyadh.com/directory/details/5293_liela-min-lebnen
Dimension Data,,+966 1 494 6000,https://www.eyeofriyadh.com/directory/details/6388_dimension-data
Dopravo,info@dopravo,+966 11 494 0505,https://www.eyeofriyadh.com/directory/details/1995_dopravo
Littlecaesars,,+966 11 410 4169,https://www.eyeofriyadh.com/directory/details/6094_littlecaesars
Bin Faqeeh Real Estate Investment Company,info@binfaqeeh.com,+973 77 144 144,https://www.eyeofriyadh.com/directory/details/5540_bin-faqeeh-real-estate-investment-company
Bussma Real Estate,info@gobussma.com,920002033,https://www.eyeofriyadh.com/directory/details/1062_bussma-real-estate
EastWestNets,,+966 50 222 8868,https://www.eyeofriyadh.com/directory/details/6932_eastwestnets
EBTTIKAR Technology Co.,info@ebttikar.com,+966 11 4162222,https://www.eyeofriyadh.com/directory/details/1821_ebttikar-technology-co
Lusin,booking@mira-food.com,920002690,https://www.eyeofriyadh.com/directory/details/2640_lusin
Maestro Pizza,info@maestropizza.com,920017777,https://www.eyeofriyadh.com/directory/details/6054_maestro-pizza
Maharaja,info@maharajaeast.com,+966 11 464 1111,https://www.eyeofriyadh.com/directory/details/3833_maharaja
Emircom,ksaenquiry@emircom.com,+966114629250,https://www.eyeofriyadh.com/directory/details/6417_emircom
Al-Mozaini Real Estate Co,ahmed@al-mozaini.com,+966 11 497 2727,https://www.eyeofriyadh.com/directory/details/1396_al-mozaini-real-estate-co
Mama Noura,mamanourarestaurants@gmail.com,+966 11 4399998,https://www.eyeofriyadh.com/directory/details/6380_mama-noura
Ericsson,,+46 10 719 00 00,https://www.eyeofriyadh.com/directory/details/7241_ericsson
ERTEKAZ Technology,,92 000 6050,https://www.eyeofriyadh.com/directory/details/1405_ertekaz-technology
MARBLE,info@marblecuisine.com,+966 11 430 0040,https://www.eyeofriyadh.com/directory/details/10284_marble
JLL MENA,blair.hagkull@jll.com,+966 11 2180303,https://www.eyeofriyadh.com/directory/details/1250_jll-mena
McDonald’s,,8001212345,https://www.eyeofriyadh.com/directory/details/4879_mcdonald-s
F5 Networks,info@f5.com,8008447835,https://www.eyeofriyadh.com/directory/details/5009_f5-networks
Me So Hungry,,​920020906,https://www.eyeofriyadh.com/directory/details/6115_me-so-hungry
Fdilbar.com,info@fdilbar.com,+966 11 4769070,https://www.eyeofriyadh.com/directory/details/1871_fdilbar-com
Nandos,,+966 11 280 0073,https://www.eyeofriyadh.com/directory/details/6105_nandos
Nino,info@nino-me.com,+966 11 201 6662,https://www.eyeofriyadh.com/directory/details/3887_nino
G.Tech co. Ltd.,info@gtechsa.com,+966114010177,https://www.eyeofriyadh.com/directory/details/6254_g-tech-co-ltd
Dubai Properties,,800 37823,https://www.eyeofriyadh.com/directory/details/9825_dubai-properties
EDARAH,info@edarah.sa,+966 11 4630508,https://www.eyeofriyadh.com/directory/details/1347_edarah
Geidea,support@geidea.net,8003030038,https://www.eyeofriyadh.com/directory/details/2017_geidea
OnFire,,+966 11 810 2286,https://www.eyeofriyadh.com/directory/details/6465_onfire
GeoSystems Group,info@geosys.me,920000402 ,https://www.eyeofriyadh.com/directory/details/1623_geosystems-group
Outback Steakhouse,info@outback.com,+966 11 217 4633,https://www.eyeofriyadh.com/directory/details/6122_outback-steakhouse
Alameriah Investment Company,Info@alameriah.com,920000787,https://www.eyeofriyadh.com/directory/details/1066_alameriah-investment-company
Gulf Solutions,info@gulf-solutions.com,+966114734521 ,https://www.eyeofriyadh.com/directory/details/6253_gulf-solutions
Papaya,info@papaya.com.sa,920010164,https://www.eyeofriyadh.com/directory/details/6103_papaya
Maskan Arabia Company,info@maskanarabia.com,920006264,https://www.eyeofriyadh.com/directory/details/544_maskan-arabia-company
Pasta Box,BESTAPPSHACKERS@GMAIL.COM,+966 56 937 4093,https://www.eyeofriyadh.com/directory/details/6435_pasta-box
Pastalita,,+966 11 216 1218,https://www.eyeofriyadh.com/directory/details/6118_pastalita
Hilal Computer and Technical For Trade Co.,,+966112178866,https://www.eyeofriyadh.com/directory/details/6426_hilal-computer-and-technical-for-trade-co
Hudoud Alteqnia,info@hudoud.com,+966114656028,https://www.eyeofriyadh.com/directory/details/1837_hudoud-alteqnia
Piatto,,+966 50 008 6562,https://www.eyeofriyadh.com/directory/details/2262_piatto
i Solutions,info@isolutions-sa.com,+966 12 256 2544,https://www.eyeofriyadh.com/directory/details/6558_i-solutions
Pizza Inn,,920001601,https://www.eyeofriyadh.com/directory/details/6098_pizza-inn
INET,,920004638,https://www.eyeofriyadh.com/directory/details/6502_inet
Mosa Abdul Aziz Al Mosa And Sons Real Estate Co,info@almosa.com.sa,920029555,https://www.eyeofriyadh.com/directory/details/1101_mosa-abdul-aziz-al-mosa-and-sons-real-estate-co
Innovative Solutions,Info@is.com.sa,+966 11 2931501,https://www.eyeofriyadh.com/directory/details/5787_innovative-solutions
Pizzahut,pizzahutsa@pizzahut.com.sa,920066111,https://www.eyeofriyadh.com/directory/details/6119_pizzahut
Pizzaratti,Info@pizzaratti.com, 920000486,https://www.eyeofriyadh.com/directory/details/6055_pizzaratti
INT’LTEC Group,,+966112082668,https://www.eyeofriyadh.com/directory/details/6462_int-ltec-group
Nakheel,,971 4 390 3333,https://www.eyeofriyadh.com/directory/details/9821_nakheel
Pizzariyo,,920009292,https://www.eyeofriyadh.com/directory/details/6463_pizzariyo
Intel,cof-info@intel.com,+408 765 8080,https://www.eyeofriyadh.com/directory/details/7245_intel
OSUS Real Estate,info@osus.com.sa,966920022230,https://www.eyeofriyadh.com/directory/details/1433_osus-real-estate
Interactive Saudi Arabia Ltd.,info@interactive.sa,+966 11 2013121 ,https://www.eyeofriyadh.com/directory/details/1911_interactive-saudi-arabia-ltd
PAUL,,+966 11 4169125,https://www.eyeofriyadh.com/directory/details/2668_paul
International Systems Engineering (ISE),info@ise-ltd.com,+966 11 874 6666,https://www.eyeofriyadh.com/directory/details/1929_international-systems-engineering-ise
propertyfinder,info@propertyfinder.sa,920016171,https://www.eyeofriyadh.com/directory/details/2130_propertyfinder
Roma Way,info@hbbrands.com,920000129,https://www.eyeofriyadh.com/directory/details/3793_roma-way
International Telecommunication Co.,info@itcl.sa,+966 11 4603234,https://www.eyeofriyadh.com/directory/details/2114_international-telecommunication-co
Serafina,info@Serafinariyadh.com,+966112224492,https://www.eyeofriyadh.com/directory/details/5539_serafina
Intigral,info@intigral.net,+966 11 2154488,https://www.eyeofriyadh.com/directory/details/628_intigral
RAKAA Holding,info@Rakaa.com,+966 11 4646767,https://www.eyeofriyadh.com/directory/details/1406_rakaa-holding
Saffron,restaurantreservations@atlantisthepalm.com,+97 14 426 2626,https://www.eyeofriyadh.com/directory/details/2679_saffron
Jeraisy Computers and communication Services,info@jccs.com.sa,+966 11 419 8000,https://www.eyeofriyadh.com/directory/details/5785_jeraisy-computers-and-communication-services
Samakatee,info@samakatee.com,+966 11 445 1936,https://www.eyeofriyadh.com/directory/details/6447_samakatee
Roya Real Estate,roiyah@roiyah.net,+966 11 4704747,https://www.eyeofriyadh.com/directory/details/1615_roya-real-estate
Seagrill on 25Â° Restaurant & Lounge,palm.dining@fairmont.com,97144573457 ,https://www.eyeofriyadh.com/directory/details/2686_seagrill-on-25-restaurant-lounge
Limar Global Technology,a.alnahdi@limar-tech.com,,https://www.eyeofriyadh.com/directory/details/8913_limar-global-technology
Sectiob-B,b@sectionb-sa.com,,https://www.eyeofriyadh.com/directory/details/10285_sectiob-b
MAS Technologies,info@masware.com,+966 11 461 4049,https://www.eyeofriyadh.com/directory/details/1748_mas-technologies
Shake Shack,info@shakeshack.com,+966 11 5111840,https://www.eyeofriyadh.com/directory/details/3892_shake-shack
SEDCO Holding,info@sedco.com,+96612 6906666,https://www.eyeofriyadh.com/directory/details/2585_sedco-holding
Shumou Investment Company,Info@shumou.com,920002930,https://www.eyeofriyadh.com/directory/details/2404_shumou-investment-company
Shawarma Plus,info@shawarmaplus.sa,9200 06763,https://www.eyeofriyadh.com/directory/details/6079_shawarma-plus
MBUZZ,info@mbuzz.com.sa,+966 11 28 55 300,https://www.eyeofriyadh.com/directory/details/9171_mbuzz
Nahil Computers,info@nahil.com.sa,+966114645373,https://www.eyeofriyadh.com/directory/details/1322_nahil-computers
Shawarmasters,info@shawarmasters.com,+966 55 591 5570,https://www.eyeofriyadh.com/directory/details/6082_shawarmasters
Sobha,,800999999,https://www.eyeofriyadh.com/directory/details/9824_sobha
Sogouf Real Estate,info@sogouf.com,920001341,https://www.eyeofriyadh.com/directory/details/1096_sogouf-real-estate
Shawarmer,info@shawarmer.com,9200 08080,https://www.eyeofriyadh.com/directory/details/6116_shawarmer
Naizak,info@naizak.com,+966 11 4161161,https://www.eyeofriyadh.com/directory/details/9068_naizak
Sondos Real Estate Company,info@sondos-sa.com,+966 11 4032129 ,https://www.eyeofriyadh.com/directory/details/1423_sondos-real-estate-company
National Computer Systems Company,,+966 11 217 1000,https://www.eyeofriyadh.com/directory/details/5786_national-computer-systems-company
Shawarmix,,+966 11 810 2291,https://www.eyeofriyadh.com/directory/details/6468_shawarmix
Next Wave Technology,info@nextwave-tech.com,+966112196650,https://www.eyeofriyadh.com/directory/details/1951_next-wave-technology
Nextel Company,info@nextel-sa.com,920000148,https://www.eyeofriyadh.com/directory/details/2053_nextel-company
Shrimplus,Info@shrimplus.com,+966552651266,https://www.eyeofriyadh.com/directory/details/6464_shrimplus
Sizzler House,info@hbbrands.com,920000129,https://www.eyeofriyadh.com/directory/details/3790_sizzler-house
Nokia,press.services@nokia.com,+358 10 44 88 000,https://www.eyeofriyadh.com/directory/details/7240_nokia
The Gulf Real Estate,info@gulf-re.com,966114648210,https://www.eyeofriyadh.com/directory/details/1161_the-gulf-real-estate
Spice,,920012502,https://www.eyeofriyadh.com/directory/details/6386_spice
Steak House,,800 249 2222      ,https://www.eyeofriyadh.com/directory/details/497_steak-house
Subway,info@subwayarabia.com,+966 11 211 2723,https://www.eyeofriyadh.com/directory/details/480_subway
OPPO,hello@oppo.com,,https://www.eyeofriyadh.com/directory/details/7788_oppo
